ID	Type
C(C(C(CC(C=O)O)O)N)=O	1
C(C(C1(C(O)OCC1O)O)O)(O)=O	1
C(C(C(C)(C(C(C)=O)O)O)O)=O	1
C(CO)(C(CO)C(C(CN)O)O)=O	1
C(C(CN)C(C=O)O)(C(CO)O)=O	1
C(CC(C(CC(C=O)=O)O)=O)(O)=O	1
C(C(C(CC(C=O)=O)=O)CO)(O)=O	1
C(CCN)(C(C(C)=O)O)=O	1
C(C(C(C)(CO)O)NCC(O)=O)=O	1
C(CC(CNC)O)=O	1
C(CC(C=O)NCC(O)=O)=O	1
C(C1(C(C(C(CO1)O)O)O)O)=O	1
C1(C(O)OC(CO)C(C1O)NC)=O	1
C(C(C(C=O)C(C=O)O)O)=O	1
C1OCC(C(C(C=1)=O)O)O	1
C1(C(CO)OC(C(C(C1)O)O)O)=O	1
C1(C(COC(CO)C1)=O)=O	1
C(CCNC)(C(C(C=O)=O)O)=O	1
C(CNCCO)=O	1
C(C(C(CO)O)(C(C=O)O)N)(O)=O	1
C(CO)(CC(NC)=CC=O)=O	1
C(CO)(CCO)=O	1
C(C(CC(C(CO)O)O)O)=O	1
C(C(CC(C(CNC)=O)O)O)=O	1
C(C(CO)(CC(C=O)=O)O)=O	1
C(CN)(C(CC(CO)O)NC)=O	1
C(C(C(C(CCNC)N)O)O)=O	1
C(C(C(C(CO)C(CO)O)O)=O)=O	1
C1COC(C(C(C=1)=O)O)O	1
C(C(C1(C=CCO1)O)O)=O	1
C1(C(O)OCC(C(C1NC)O)O)=O	1
C(C(C(CC(CN)O)N)O)O	1
C1(C(C(CO)O)OC(C1)NC)=O	1
C(CC1(C(C(CO1)O)NC)O)=O	1
C(C(C(CO)(CCO)O)(O)O)=O	1
C(C(C(CCC(CC=O)O)=O)O)=O	1
C1(C(C(COC(C1)O)NC)O)=O	1
CO	1
C(C(C([C](C(O)=O)O)O)O)=O	1
C(C(C(C(CO)O)O)O)=CN	1
C(C(C(C=O)(C(C=O)(C)O)O)O)=O	1
C(C(C=O)NCCO)=O	1
C(C(C(C(C(C)NC)NC)=O)O)=O	1
C(C(C(C(C(CO)O)NC)O)N)=O	1
C(CN(C)CC(C(C=CCO)=O)=O)=O	1
C(CO)=CC(C(CNCCO)=O)=O	1
C(C(C)(C(C=O)(C(C)=O)O)O)=O	1
[C](C(O)=O)(C(C(C(CO)O)O)O)O	1
C(CC(C(C(CNC)O)=O)NC)=O	1
C(C(C(C(CNC)O)O)=O)=O	1
C(C(C(CO)O)NC)(C(CO)N)=O	1
C1(C(C(C(C(CO)O)O1)O)N)=O	1
C(CN(C)CC=O)=O	1
C(C)(CC(C(CNC)=O)=O)=O	1
C(C(C(C(C(CO)O)O)=O)O)(O)=O	1
C1(C(C(C(C(CO)O)O1)O)=O)=O	1
C1(C(COCC(C1)=O)O)=O	1
C(CNCCO)(CC(C(C)=O)=O)=O	1
C(CCO)(C(C=CN)O)=O	1
C(C(C(CN)(C(CO)O)O)O)(O)=O	1
C(C(C=O)NCCO)(CC(C)=O)=O	1
C(C(C(C(O)=O)NCC=O)O)(O)=O	1
C(CC(C(C(CO)CO)=O)=O)=O	1
C(C(C(C)(C(CO)O)O)NC)=O	1
C(CO)(C(C(CCN)O)O)=O	1
C(C(CC(CO)(C(CO)O)O)=O)=O	1
