ID	Type
C(CC(C(C(C(CO)=O)O)O)O)=O	1
C(C)(C(C(C(C(C)=O)O)O)O)=O	1
C(C(C(CO)O)(C(CO)(C)O)O)=O	1
C(C1C(CC(C(O1)O)O)O)=O	1
C(OCC(C(C(C)=O)O)O)=O	1
C(CO)(CC(CO)(CO)O)=O	1
C(CC(C(C(CC(C)O)=O)O)=O)=O	1
C(C1(C(C(CC1O)O)O)O)(O)=O	1
C(CC(CC(CO)O)=O)=O	1
C1(COC(C1)O)=O	1
C(C(CC(C)(CO)O)=O)=O	1
C(CC(C(C(C=O)=O)C(C)O)O)=O	1
C(C)(CC(C(CO)=O)=O)=O	1
C(C(C(C=CCO)=O)(CO)O)=O	1
C(C(C(CO)=O)C(CO)(CO)O)=O	1
C(CO)(C(CO)C(C=O)O)=O	1
C1CC2(C(C(C(O2)O1)O)O)O	1
C(C(C(C(C(C)=O)O)O)O)=O	1
C(C(C=CC(C(C(C)O)O)=O)O)=O	1
C(C(C)=O)(C(C(CO)O)O)=O	1
C(C(C(CO)O)=O)=O	1
C(C(CC(C(C)=O)=O)O)(O)=O	1
C1C2(C(C(C(CO)O2)O1)O)O	1
C(C(CO)O)(CC(C(CO)O)O)=O	1
C(C(CO)O)(CCO)=O	1
C(C(C(CCC=O)=O)O)(O)=O	1
C(C(CO)(CC=O)O)(C(CO)O)=O	1
C(CO)(CC(C(C(CO)=O)O)O)=O	1
C(C1(C(C=CC1O)O)O)=O	1
C1C(C(COC(C=1)=O)O)O	1
C(C(CO)(C(C=O)O)O)=O	1
C(C(C1OCC(C=1)O)O)=O	1
C(CCO)(C(C(C(CO)O)=O)O)=O	1
C(C(CCO)O)(C(CO)O)=O	1
C(CC(C(C)=O)O)(C(CO)O)=O	1
C(CC=O)(C(C(CO)=O)CO)=O	1
C(C(C(C)(C(C(C)=O)O)O)O)=O	1
C(C(CO)C(C)O)(CC(C=O)=O)=O	1
C1OC(CO)C(C(C=1)=O)O	1
C(C1C(CC(C1O)O)=O)=O	1
C(C(C(C)(C(C(CO)=O)O)O)O)=O	1
C(CO)(CC(C)O)=O	1
C(C(CO)(C(CC(C=O)O)O)O)=O	1
C(C(CCO)(C(C(O)=O)O)O)=O	1
C(CO)(C(C)O)=O	1
C(CC1C(C(CO1)O)=O)=O	1
C1C(C(C(CC(O)O1)O)O)O	1
C(C(CO)(C(C)(C(C=O)O)O)O)=O	1
C(CO)(CCC(C=O)=O)=O	1
C(CC(CC(C(O)=O)O)=O)=O	1
C1(COC(C(C(C1CO)O)O)O)=O	1
C1(C(COC(CO)C1)=O)=O	1
C(CC(C(C=O)O)(CC(C)=O)O)=O	1
C12C(C(C(CC1O)(O)O2)O)O	1
C(CC(C(C(CO)(CO)O)O)=O)=O	1
C(CO)(CC(CO)(C)O)=O	1
C(C(C=CC(C=O)O)O)=O	1
C(C1(CCC(CO1)=O)O)=O	1
C(CO)(C1C(CC(O1)O)O)=O	1
C1(C(C(C(OCC1)=O)O)O)=O	1
C1CC(C(C(C(O)O1)O)O)O	1
C(CO)(CC(CO)=O)=O	1
C(C=CC(C(CO)O)=O)=O	1
C(C(C(CC(C=O)=O)O)O)=O	1
C(C1C(CC(CO)(O1)O)O)(O)=O	1
C1(C(CC(O)OCC1O)O)=O	1
C(C(CO)(C(C=CC=O)O)O)=O	1
C(C)(C(C(CO)(C(CO)O)O)O)=O	1
C1(CC(CC(CO1)=O)O)=O	1
C(C(CO)O)O	1
C1(C(CO)OC(C(C1)O)O)=O	1
C1(C(C(C(C(C1CO)O)O)O)O)=O	1
C1(C(C(C(CC(O)O1)O)O)O)=O	1
C(C(C(C(C(C)=O)O)=O)C(C)O)=O	1
C1(CC(CO)OC(C1(CO)O)O)=O	1
C1C(C(C(CCO)(O)O1)O)O	1
C(CC(C(CC(C=O)=O)O)O)=O	1
C(CO)(C(C(CO)(C)O)O)=O	1
C(CC(C(CC(CCO)=O)=O)O)=O	1
C1(C(COCC(C1)O)=O)=O	1
C1(C2C(C(C(C2O)O1)O)O)O	1
C(C(C(C)=O)(CO)O)=O	1
C(CC(C(C(C=O)O)O)=O)=O	1
C(C1C(C(C(O1)O)O)O)(CCO)=O	1
C(C(C(C(CCO)O)O)=O)=O	1
C(C(CO)O)(CC(CO)=O)=O	1
C(C(C(CC(CO)=O)=O)C(C)O)=O	1
C(C(C(C(C=O)O)O)O)=O	1
