ID	Type
C(CC(C(C)=O)(C=CC=O)O)=O	1
C=C(C=O)C(C(C=O)=O)O	1
C(C(CO)(CC(C=O)(C)O)O)=O	1
C(C(C(CO)(C)O)O)=CC	1
C1(C(C)C(C=O)CC(C(O)O1)O)=O	1
C(C(C=O)CC(C=O)(C=O)O)(O)=O	1
C(CC(C(C(C(CO)O)=O)O)O)=O	1
C1(C(C(C(C)(C1O)O)O)=O)=O	1
C(CC(C([C](C(O)=O)O)O)=C)=O	1
C1(C(CO)(O)OC(C)C1)=O	1
C=CC(CC(C(O)=O)=O)=O	1
C(C(C(CO)O)(C[CH]C(O)=O)O)=O	1
C(CCC(CC(O)=O)CC(O)=O)=O	1
C(C1(CCC(O1)=O)C(C=C)O)(O)=O	1
C(CC1(C)C(CC(C=O)(O)O1)O)=O	1
C1(C(C(CC1O)O)O)=O	1
C1(C(C)(O)O[C](C(O)=O)C1)=O	1
C1(C(C)(C(C(O)=O)(C(O)O1)O)O)=O	1
C(CC(C(O)=O)CCC(O)=O)=O	1
C(C(C)(CO)CC(C(O)=O)=O)(O)=O	1
C(C(CO)C(C)CCC(C)=O)=O	1
C(C(C=O)(CO)C(C=CC)O)(O)=O	1
C1(C(CC(CO1)O)C(C)CC=O)=O	1
C(CCC(C(C(CO)=O)O)O)(O)=O	1
C(CCC(C(C(C)=O)=O)O)=O	1
C(C(C=CC(O)=O)C(C)(CO)O)=O	1
C1(CC(C(C(CC=C)O)(O)O1)=O)=O	1
C(C(C)(C(C)(CC(O)=O)O)O)=O	1
C(C(C(O)=O)C(C)O)(O)=O	1
C(C1C(CC(C1(C=O)O)O)O)(O)=O	1
C1(CCCC(O1)=O)=O	1
C([C](C(O)=O)O)(O)=O	1
C(C(C=CC[CH]C(O)=O)CCC=O)=O	1
C(CC([CH]C(O)=O)C(C)O)=O	1
C1(C(C(C(C1O)O)C(C)O)O)=O	1
C(C)(C(C1CC(C(O1)=O)=C)O)=O	1
C(C1(C(CC(C1O)O)=O)C)(O)=O	1
C(C(CCC(O)=O)CCO)(O)=O	1
C(C(CC(CCO)O)CCO)(O)=O	1
C(C(C=O)C(C(O)=O)CC(O)=O)=O	1
C1(CC(C(C(C(O)O1)O)O)O)=O	1
C(CC(C)C(C=C[CH]C(O)=O)O)=O	1
C(C(CC(CO)(CO)O)C(C)O)=O	1
C(C(C)C(C=O)C(C=O)(C=O)O)=O	1
C(C(CO)(C(C)O)O)=CC(C)O	1
C(CC1C(CC(C)(C(O1)O)O)=O)=O	1
C(C(CC(C(C(C)=O)C)O)O)(O)=O	1
C(C1(C(C(CC1O)O)=O)O)(O)=O	1
C(CC(C(CC(C)=O)=O)=O)=O	1
C(C)(C(CO)(C)O)=O	1
[C](C(OC([C](C)O)=O)=O)=C	1
C(C(C(CC[CH]C(O)=O)O)(O)O)=O	1
C(CC(C)C(C=O)C(C(O)=O)O)=O	1
C(CCC(C(C(C=O)O)=O)O)(O)=O	1
C(C(C=C)C1(C(O)OCC1)O)=O	1
C1(C(C=O)CC(C(O1)=O)(C)O)=O	1
C1(C(C(C(CC(C)O)O1)O)=O)=O	1
C(CC1(C(CC(C(C1)=O)O)=O)O)=O	1
C1(C(C(C)O)C(C(CO1)O)O)=O	1
C(C(CCO)C1(C(OCC1)=O)O)=O	1
C(C(C=O)CC(O)=O)=O	1
C(C(C)(C(C=O)O)CC(C=O)=O)=O	1
C(C(C(C)O)(C(C(CC)O)O)O)=O	1
C(C(C)(C(C(CO)=O)CO)O)=O	1
C(CC(C(CO)=CC)O)(O)=O	1
C(C(C(C)=O)C(C(C)=O)(C)O)(O)=O	1
C(C)(C(C)(CC(C=O)CC=O)O)=O	1
C1(C(C=C(C(O1)=O)CCCC=O)O)=O	1
C(C(C(C=O)(O)O)O)(O)=O	1
C(CC(C=O)CC(C)=O)=O	1
C(C1C(C(C(O1)=O)=O)CO)(C)=O	1
C(C(C(C=C)O)O)(CC(CO)O)=O	1
C(C1(C(C(C[CH]C(O1)=O)O)O)O)=O	1
C(C1(CO)C(C)OC(C1O)=O)=O	1
C(C(C(CC(CCO)O)O)(O)O)=O	1
C1(C(CCC(O1)=O)(C(CO)O)O)=O	1
C(C(CC=C)(CC(C(C)=O)=O)O)=O	1
C(C(CC(C(C)=O)O)C(C)O)(O)=O	1
C(C(C(C=CC)=O)CO)(O)=O	1
C(C(C=C)C(C)C(CO)O)=O	1
C(C(C1C(OC(C=1)=O)=O)(C)O)=O	1
C(C(C)(CC=O)CC=CCO)=O	1
C(C1(CC(C(CC(C1)O)=O)O)O)=O	1
C(C(C(CCO)=O)(C)O)=O	1
C(CC(C)(C([C](C(O)=O)O)O)O)=O	1
C(C(CO)C(C(C)O)CC(O)=O)=O	1
C(C(C=C)C(C)C(C=O)C(C)O)=O	1
C(C(CO)C1(C(O)OC(C)C1)O)=O	1
