Gen	ID
4	C(C(CC(CCO)O)=O)(O)=O
4	C(C(CO)C(C(O)=O)(CCO)O)=O
4	C(CC(C(C)=O)(C(C=O)CO)O)=O
4	C(C(CO)C(C(CC=O)=O)(C)O)=O
4	C(C(CO)C(CC(C(C)=O)=O)O)=O
4	C(C(CO)C(C(C)=O)(C(C)O)O)=O
4	C(C(CO)C(C(C(C)O)=O)(C)O)=O
4	C(C(CO)C(C(O)=O)(C(C)=O)O)=O
4	C(C(CO)C(C(C(O)=O)=O)(C)O)=O
4	C(C(CO)C(C=O)O)=O
4	C(C(CO)C(C(C=O)O)O)=O
4	C(C(CO)C(C(C(O)=O)O)O)=O
4	C(C(CO)C(CO)(CO)O)=O
4	C(C(CO)C(C)(CO)O)=O
4	C(C(CO)C(C(C(O)=O)(C)O)O)=O
4	C(C(C)C(C)(C(C=O)CO)O)(O)=O
4	C(C(CO)C(C=CC)O)=O
4	C(C(CO)C(CC=C)O)=O
4	C(C(CO)C(C(O)=O)(C=CC)O)=O
4	C(C(CO)C(C(O)=O)(CC=C)O)=O
4	C(C(CO)C(CC(C(O)=O)=C)O)=O
4	C(C(CO)C(C=C(C(O)=O)C)O)=O
4	C(C(CO)C(C(CO)O)O)=O
4	C(C(CO)C(CO)O)=O
4	C(C(CO)C1(C(OC(C)C1)=O)O)=O
4	C1(CC(C(O1)=O)(C(C=O)CO)O)=O
4	C(C(CO)C(CC[CH]C(O)=O)O)=O
4	C(C(CO)C(CCCC(O)=O)O)=O
4	C(C(CO)C(C(C)O)O)=O
4	C(C(CO)C(C(O)=O)O)=O
4	C(C(CO)CO)=O
4	C(C(CO)C(C(O)=O)(CO)O)=O
4	C(C(CCO)(CC(CO)=O)O)(O)=O
4	C(C(CCO)(C(C(C)=O)O)O)(O)=O
4	C(C(C=C)C(C(O)=O)(CCO)O)=O
4	C(C(CCO)(C(C=O)O)O)(O)=O
4	C(C(CCO)(CC=O)O)(O)=O
4	C(C(CCO)(CC(C=O)=O)O)(O)=O
4	C(C(C(C(C(O)=O)=O)CO)O)=O
4	C(C(C(CO)C(C)(CO)O)=O)(O)=O
4	C(C)=CC(C(C(C(O)=O)=O)CO)O
4	C=CCC(C(C(C(O)=O)=O)CO)O
4	C(C(C(CO)C(CO)O)=O)(O)=O
4	C(C(C(CO)C(C(C)O)O)=O)(O)=O
4	C(C(C(C(C(O)=O)=O)CO)O)(O)=O
4	C(C(C(CO)CO)=O)(O)=O
4	C(C(CO)(CC(CC=O)O)O)(O)=O
4	C(C(C(C(C)O)O)(CC=O)O)(O)=O
4	C(C(C(C(O)=O)(CC=O)O)O)(O)=O
4	C(CC(C(C)=O)(CC(CO)=O)O)=O
4	C(CC(C(C)=O)(C(C(C)=O)O)O)=O
4	C(C(C=C)C(C(C)=O)(CC=O)O)=O
4	C(CC(C(C)=O)(C(C=O)O)O)=O
4	C(CC(C(C)=O)(CC=O)O)=O
4	C(CC(C(C)=O)(CC(C=O)=O)O)=O
4	C(C(C)(CC(CO)=O)O)(CC=O)=O
4	C(C(C)(C(C(C)=O)O)O)(CC=O)=O
4	C(CC(C(C)(C(C=O)C=C)O)=O)=O
4	C(C(C)(C(C=O)O)O)(CC=O)=O
4	C(C(C)(CC=O)O)(CC=O)=O
4	C(C(C)(CC(C=O)=O)O)(CC=O)=O
4	C(CO)(CC(CC(C(C)=O)=O)O)=O
4	C(C)(C(C(CC(C(C)=O)=O)O)O)=O
4	C(C(C=C)C(CC(C(C)=O)=O)O)=O
4	C(C(C(CC(C(C)=O)=O)O)O)=O
4	C(CC(CC(C(C)=O)=O)O)=O
4	C(C=O)(CC(CC(C(C)=O)=O)O)=O
4	C(C(C(C(C)=O)=O)C(C=O)O)=O
4	C(C(C(C(C)=O)=O)C(C)(CO)O)=O
4	C(C(C(C(C)=O)=O)C(C=CC)O)=O
4	C(C(C(C(C)=O)=O)C(CC=C)O)=O
4	C(C(C(C(C)=O)=O)C(CO)O)=O
4	C(C(C(C(C)=O)=O)C(C(C)O)O)=O
4	C(C(C(C(C)=O)=O)C(C(O)=O)O)=O
4	C(C(C(C(C)=O)=O)C(C)O)=O
4	C(C(C(O)=O)C(C(C)=O)=O)=O
4	C(C(C)(C(C=O)C(C(C)=O)=O)O)=O
4	C(C(C(C(C)=O)=O)C(C(C)=O)O)=O
4	C(C(C(C(C)=O)=O)CO)=O
4	C(CC(C(CC(C=O)O)=O)=O)=O
4	C(CC(C(CC(C)(CO)O)=O)=O)=O
4	C(CC(C(CC(C=CC)O)=O)=O)=O
4	C(CC(C(CC(CC=C)O)=O)=O)=O
4	C(CC(C(CC(CO)O)=O)=O)=O
4	C(CC(C(CC(C(C)O)O)=O)=O)=O
4	C(CC(C(CC(C(O)=O)O)=O)=O)=O
4	C(CC(C(CC(C)O)=O)=O)=O
4	C(CC(C(CC(O)=O)=O)=O)=O
4	C(C(C)(CC(C(CC=O)=O)=O)O)=O
4	C(CC(C(CC(C(C)=O)O)=O)=O)=O
4	C(CC(C(CCO)=O)=O)=O
4	C(C(CO)(C(C=O)O)O)(C(C)O)=O
4	C(C(CO)(CC=O)O)(C(C)O)=O
4	C(CO)(C(C(C)O)(C(C=O)O)O)=O
4	C(CO)(C(C(C)O)(CC=O)O)=O
4	C(C(C(C(C(C(C)O)=O)=O)O)O)=O
4	C(C(C(C)O)=O)(C(C(CO)O)O)=O
4	C(C(C(C)O)=O)(C(C(C)O)O)=O
4	C(C(C(C(C(C)O)=O)=O)O)(O)=O
4	C(C(C(C)O)=O)(C(CO)O)=O
4	C(C(C(C(C(O)=O)=O)(CO)O)O)=O
4	C(CC(C(C(O)=O)=O)(CO)O)=O
4	C(C(C(CO)=O)(C(C=O)O)O)(O)=O
4	C(C(C(CO)=O)(CC=O)O)(O)=O
4	C(C(C(C(C(C(O)=O)=O)=O)O)O)=O
4	C(C(C(C(C(CO)O)O)=O)=O)(O)=O
4	C(C(C(C(C(C)O)O)=O)=O)(O)=O
4	C(C(C(C(C(O)=O)=O)=O)O)(O)=O
4	C(C(C(C(CO)O)=O)=O)(O)=O
4	C(C)(C(C(C)O)(CC(CO)=O)O)=O
4	C(C)(C(C(C)O)(C(C(C)=O)O)O)=O
4	C(C(C=C)C(C(C)=O)(C(C)O)O)=O
4	C(C)(C(C(C)O)(C(C=O)O)O)=O
4	C(C)(C(C(C)O)(CC=O)O)=O
4	C(C)(C(C(C)O)(CC(C=O)=O)O)=O
4	C(C(C)(CC(CO)=O)O)(C(C)O)=O
4	C(C(C)(C(C(C)=O)O)O)(C(C)O)=O
4	C(C(C=C)C(C(C(C)O)=O)(C)O)=O
4	C(C(C)(C(C=O)O)O)(C(C)O)=O
4	C(C(C)(CC=O)O)(C(C)O)=O
4	C(C(C)(CC(C=O)=O)O)(C(C)O)=O
4	C(C(CC(C(C(C)O)=O)=O)O)=O
4	C(C(C(C)O)=O)(CC(CO)(C)O)=O
4	C(C)=CC(CC(C(C(C)O)=O)=O)O
4	C(CC(CC(C(C(C)O)=O)=O)O)=C
4	C(C(C(C)O)=O)(CC(CO)O)=O
4	C(C(C(C)O)=O)(CC(C(C)O)O)=O
4	C(C(CC(C(C(C)O)=O)=O)O)(O)=O
4	C(C(C(C)O)=O)(CC(C)O)=O
4	C(CC(C(C(C)O)=O)=O)(O)=O
4	C(C(C)(CC(C(C(C)O)=O)=O)O)=O
4	C(C(CC(C(C(C)O)=O)=O)O)(C)=O
4	C(C(C(C)O)=O)(CCO)=O
4	C(C(C(C)=O)(CC(CO)=O)O)(O)=O
4	C(C(C(C)=O)(C(C(C)=O)O)O)(O)=O
4	C(C(C=C)C(C(O)=O)(C(C)=O)O)=O
4	C(C(C(C)=O)(C(C=O)O)O)(O)=O
4	C(C(C(C)=O)(CC=O)O)(O)=O
4	C(C(C(C)=O)(CC(C=O)=O)O)(O)=O
4	C(CC(C(C(O)=O)=O)(C)O)(CO)=O
4	C(C(C(C(C(O)=O)=O)(C)O)O)(C)=O
4	C(C(C=C)C(C(C(O)=O)=O)(C)O)=O
4	C(C(C(C(C(O)=O)=O)(C)O)O)=O
4	C(CC(C(C(O)=O)=O)(C)O)=O
4	C(C(O)=O)(C(C)(CC(C=O)=O)O)=O
4	C(C(CC(C(C(O)=O)=O)=O)O)=O
4	C(C(C(CC(C)(CO)O)=O)=O)(O)=O
4	C(C(CC(C(C(O)=O)=O)=O)O)=CC
4	C=CCC(CC(C(C(O)=O)=O)=O)O
4	C(C(C(CC(CO)O)=O)=O)(O)=O
4	C(C(C(CC(C(C)O)O)=O)=O)(O)=O
4	C(C(CC(C(C(O)=O)=O)=O)O)(O)=O
4	C(C(C(CC(C)O)=O)=O)(O)=O
4	C(CC(C(C(O)=O)=O)=O)(O)=O
4	C(C(C)(CC(C(C(O)=O)=O)=O)O)=O
4	C(C)(C(CC(C(C(O)=O)=O)=O)O)=O
4	C(C(C(CCO)=O)=O)(O)=O
4	C(C(C(C(CCO)=O)=O)(C)O)(O)=O
4	C(C(C(C(CO)=O)O)O)=O
4	C(C(CC(CO)=O)O)=O
4	C(C(C(C(C)=O)O)O)=O
4	C(CC(C=O)O)(C(C(O)=O)CO)=O
4	C(CC(C=O)O)(C(C(O)=O)C)=O
4	C(C(C=C)C(C=O)O)=O
4	C(C(C(C=C)C(C(O)=O)=O)O)=O
4	C(C(C(C(O)=O)=C)C(C=O)O)=O
4	C(C(C1C(C(OC(C1=C)=O)=O)=O)O)=O
4	C(C(C(C=O)O)O)=O
4	C(C(C1C(C(OC1C)=O)=O)O)=O
4	C1(C(C(C(O1)=O)=O)C(C=O)O)=O
4	C(C(C(C=O)C[CH]C(O)=O)O)=O
4	C(CCC(C=O)C(C=O)O)(O)=O
4	C(CC(C=O)O)=O
4	C(C(C(C)O)C(C=O)O)=O
4	C(C(C(C(C(O)=O)=O)C(C)O)O)=O
4	C(C(C=O)C(C=O)O)(O)=O
4	C(C(C)(C(C=O)C(C=O)O)O)(O)=O
4	C(C(C(C(O)=O)=O)C(C=O)O)(O)=O
4	C(C(C(C(C=O)=O)O)O)=O
4	C(C(CC(C=O)=O)O)=O
4	C(C(C(C(C(O)=O)=O)O)O)=O
4	C(C(CC(C(O)=O)=O)O)=O
4	[C](C(O)=O)(CC(C(CCO)=O)=O)O
4	[C](C(O)=O)(C(C(C(C)=O)=O)CO)O
4	C(C(CC(C(CCO)=O)=O)O)(O)=O
4	C(C(C(C(C(C)=O)=O)CO)O)(O)=O
4	C(C(OC(C(C)=O)=O)=O)(CCO)=O
4	C(C(C(C(C(CO)=O)O)O)O)=O
4	C(C(C(CC(CO)=O)O)O)=O
4	C(C(C(C(C(C)=O)O)O)O)=O
4	C(C(C=C)C(C(C=O)O)O)=O
4	C(C(C(C(C=O)O)O)O)=O
4	C(CC(C(C=O)O)O)=O
4	C(C(C(C(C=O)O)O)C(C)O)=O
4	C(C(C=O)C(C(C=O)O)O)(O)=O
4	C(C(C(C(C(C=O)=O)O)O)O)=O
4	C(C(C(CC(C=O)=O)O)O)=O
4	C(C(C(C(C(C(O)=O)=O)O)O)O)=O
4	C(C(C(CC(C(O)=O)=O)O)O)=O
4	C(C(C(C(C(CO)=O)O)O)O)(O)=O
4	C(C(C(CC(CO)=O)O)O)(O)=O
4	C(C(C(C(C(C)=O)O)O)O)(O)=O
4	C(C(C=C)C(C(C(O)=O)O)O)=O
4	C(C(C(C(C=O)O)O)O)(O)=O
4	C(CC(C(C(O)=O)O)O)=O
4	C(C(C(C(C(O)=O)O)O)C(C)O)=O
4	C(C(C=O)C(C(C(O)=O)O)O)(O)=O
4	C(C(C(C(C(C=O)=O)O)O)O)(O)=O
4	C(C(C(CC(C=O)=O)O)O)(O)=O
4	C(C(C(CC(C(O)=O)=O)O)O)(O)=O
4	C(CO)(C(C(CO)(CO)O)O)=O
4	C(CO)(CC(CO)(CO)O)=O
4	C(C)(C(C(CO)(CO)O)O)=O
4	C(C(C=C)C(CO)(CO)O)=O
4	C(C(C(CO)(CO)O)O)=O
4	C(CC(CO)(CO)O)=O
4	C(C(C(C)O)C(CO)(CO)O)=O
4	C(C(C=O)C(CO)(CO)O)(O)=O
4	C(C(C(C(CO)(CO)O)O)=O)=O
4	C(C(CC(CO)(CO)O)=O)=O
4	C(C(C(C(CO)(CO)O)O)=O)(O)=O
4	C(C(CC(CO)(CO)O)=O)(O)=O
4	C(CO)(C(C(CO)(C)O)O)=O
4	C(CO)(C(C(C=CC)O)O)=O
4	C(CO)(C(C(CC=C)O)O)=O
4	C(CO)(C(C(C(CO)O)O)O)=O
4	C(CO)(C(C(CO)O)O)=O
4	C(CO)(C(C(C(C)O)O)O)=O
4	C(CO)(C(C(C)O)O)=O
4	C(C(C(CO)=O)O)(O)=O
4	C(CO)(C(C(CC(C)O)O)O)=O
4	C(CC(C(C(CO)=O)O)O)(O)=O
4	C(CO)(C(C(C(CO)=O)O)O)=O
4	C(C(CO)(C(C(CO)=O)O)O)=O
4	C(C(C)(C(C(CO)=O)O)O)=O
4	C(C)(C(C(C(CO)=O)O)O)=O
4	C(CO)(C(CO)O)=O
4	C(CO)(CC(CO)(C)O)=O
4	C(C)(C(C(CO)(C)O)O)=O
4	C(C(C(CC(C)(CO)O)=O)C)(O)=O
4	C(C(C=C)C(C)(CO)O)=O
4	C=CC(C(C(O)=O)=O)C(C)(CO)O
4	C(C(C(C(O)=O)=C)C(C)(CO)O)=O
4	C(C(C(CO)(C)O)O)=O
4	C1(C(C(C(C)O1)C(C)(CO)O)=O)=O
4	C1(C(C(C(O1)=O)=O)C(C)(CO)O)=O
4	C(C(C(C)(CO)O)C[CH]C(O)=O)=O
4	C(C(CCC(O)=O)C(C)(CO)O)=O
4	C(CC(C)(CO)O)=O
4	C(C(C(C)O)C(C)(CO)O)=O
4	C(C(C=O)C(C)(CO)O)(O)=O
4	C(C(C(C(CO)(C)O)O)=O)=O
4	C(C(CC(C)(CO)O)=O)=O
4	C(C(C(C(CO)(C)O)O)=O)(O)=O
4	C(C(CC(C)(CO)O)=O)(O)=O
4	C(C(C)(C(CC(CO)=O)O)O)(O)=O
4	C(C(C)C(C)(CC(CO)=O)O)(O)=O
4	C(CO)(CC(C=CC)O)=O
4	C(CO)(CC(CC=C)O)=O
4	C(C(C=CC)(CC(CO)=O)O)(O)=O
4	C(C(CC=C)(CC(CO)=O)O)(O)=O
4	C(CO)(CC(CC(C(O)=O)=C)O)=O
4	C(CO)(CC(C=C(C(O)=O)C)O)=O
4	C(CO)(CC(C(CO)O)O)=O
4	C(CO)(CC(CO)O)=O
4	C1(C(CC(C)O1)(CC(CO)=O)O)=O
4	C1(CC(C(O1)=O)(CC(CO)=O)O)=O
4	C(CO)(CC(CC[CH]C(O)=O)O)=O
4	C(CCCC(CC(CO)=O)O)(O)=O
4	C(CO)(CC(C(C)O)O)=O
4	C(C(CC(CO)=O)O)(O)=O
4	C(CO)(CC(C)O)=O
4	C(CC(CO)=O)(O)=O
4	C(CO)(CC(CC(C)O)O)=O
4	C(CC(CC(CO)=O)O)(O)=O
4	C(CO)(C(CC(CO)=O)O)=O
4	C(C(CO)(CC(CO)=O)O)=O
4	C(C(C)(CC(CO)=O)O)=O
4	C(C)(C(CC(CO)=O)O)=O
4	C(CO)(CCO)=O
4	C(C(CO)(CC(CO)=O)O)(O)=O
4	C(C(C)(CC(CO)=O)O)(O)=O
4	C(C(C)(C(C(C(C)=O)O)O)O)(O)=O
4	C(C(C)C(C)(C(C(C)=O)O)O)(O)=O
4	C(C)(C(C(C=CC)O)O)=O
4	C(C)(C(C(CC=C)O)O)=O
4	C(C(C=CC)(C(C(C)=O)O)O)(O)=O
4	C(C(CC=C)(C(C(C)=O)O)O)(O)=O
4	C(C)(C(C(CC(C(O)=O)=C)O)O)=O
4	C(C)(C(C(C=C(C(O)=O)C)O)O)=O
4	C(C)(C(C(C(CO)O)O)O)=O
4	C(C)(C(C(CO)O)O)=O
4	C1(C(CC(C)O1)(C(C(C)=O)O)O)=O
4	C1(CC(C(O1)=O)(C(C(C)=O)O)O)=O
4	C(C)(C(C(CC[CH]C(O)=O)O)O)=O
4	C(CCCC(C(C(C)=O)O)O)(O)=O
4	C(C)(C(C(C(C)O)O)O)=O
4	C(C)(C(C(C)O)O)=O
4	C(C(C(C)=O)O)(O)=O
4	C(C)(C(C(CC(C)O)O)O)=O
4	C(CC(C(C(C)=O)O)O)(O)=O
4	C(C(CO)(C(C(C)=O)O)O)=O
4	C(C(C)(C(C(C)=O)O)O)=O
4	C(C)(C(C(C(C)=O)O)O)=O
4	C(C)(C(CO)O)=O
4	C(C(C(C(O)=O)O)O)(C(CO)O)=O
4	C(CC(C(C)(C(C(O)=O)O)O)O)=O
4	C(CC(C)(C(C(C(O)=O)O)O)O)=O
4	C(C(C(C(O)=O)O)O)(CC(C)O)=O
4	C(CC(C(C(C(O)=O)O)O)=O)(O)=O
4	C(C(C(C(O)=O)O)O)(CCO)=O
4	C(C(C)(C(C(CCO)=O)O)O)(O)=O
4	C(C(C=C)C(C(C(O)=O)(C)O)O)=O
4	C(C(C)(C(C(C=O)O)O)O)(O)=O
4	C(C(C)(C(CC=O)O)O)(O)=O
4	C(C(C)(C(CC(C=O)=O)O)O)(O)=O
4	C(C(CO)C(C)(C(C=O)O)O)(O)=O
4	C(C(CO)C(C)(CC=O)O)(O)=O
4	C(C(C(CC(CO)O)=O)CO)(O)=O
4	C(C(C(CC(C)O)=O)CO)(O)=O
4	C(C(C(CC(O)=O)=O)CO)(O)=O
4	C(C(C(CCO)=O)CO)(O)=O
4	C(C(C=C)C(C)(C(C(O)=O)C)O)=O
4	C(C(C)C(C)(C(C=O)O)O)(O)=O
4	C(C(C)C(C)(CC=O)O)(O)=O
4	C(C(C)C(C)(CC(C=O)=O)O)(O)=O
4	C(CC(C=CC)O)(C(C(O)=O)C)=O
4	C(C(C(CC(CC=C)O)=O)C)(O)=O
4	C(C(C(CC(CO)O)=O)C)(O)=O
4	C(C(C(CC(C(C)O)O)=O)C)(O)=O
4	C(CC(C(O)=O)O)(C(C(O)=O)C)=O
4	C(C(C(CC(C)O)=O)C)(O)=O
4	C(CC(O)=O)(C(C(O)=O)C)=O
4	C(C(C)(CC(C(C(O)=O)C)=O)O)=O
4	C(CC(C(C)=O)O)(C(C(O)=O)C)=O
4	C(C(C(CCO)=O)C)(O)=O
4	C(C(C=C)C(C=CC)O)=O
4	C=CC(C(C(O)=O)=O)C(C=CC)O
4	C(C(C(C(O)=O)=C)C(C=CC)O)=O
4	C(C(C(C=CC)O)O)=O
4	C(C)=CC(C1C(C(OC1C)=O)=O)O
4	C1(C(C(C(O1)=O)=O)C(C=CC)O)=O
4	C(C(C[CH]C(O)=O)C(C=CC)O)=O
4	C(CCC(C=O)C(C=CC)O)(O)=O
4	C(CC(C=CC)O)=O
4	C(C(C(C)O)C(C=CC)O)=O
4	C(C(C=O)C(C=CC)O)(O)=O
4	C(C(C(C(C=O)=O)O)O)=CC
4	C(C(CC(C=O)=O)O)=CC
4	C(C(C(C(C(O)=O)=O)O)O)=CC
4	C(C(CC(C(O)=O)=O)O)=CC
4	C(C(C=C)C(CC=C)O)=O
4	C=CC(C(C(O)=O)=O)C(CC=C)O
4	C(C(C(C(O)=O)=C)C(CC=C)O)=O
4	C(C(C(CC=C)O)O)=O
4	C=CCC(C1C(C(OC1C)=O)=O)O
4	C1(C(C(C(O1)=O)=O)C(CC=C)O)=O
4	C(C(C(CC=C)O)C[CH]C(O)=O)=O
4	C(C(CCC(O)=O)C(CC=C)O)=O
4	C(CC(CC=C)O)=O
4	C(C(C(CC=C)O)C(C)O)=O
4	C(C(C=O)C(CC=C)O)(O)=O
4	C(CC(C(C(C=O)=O)O)O)=C
4	C=CCC(CC(C=O)=O)O
4	C(CC(C(C(C(O)=O)=O)O)O)=C
4	C=CCC(CC(C(O)=O)=O)O
4	C(C(C=C)C(C(O)=O)(C=CC)O)=O
4	C(C(C=C)C(C(O)=O)(CC=C)O)=O
4	C(C(C=C)C(CC(C(O)=O)=C)O)=O
4	C(C(C=C)C(C=C(C(O)=O)C)O)=O
4	C(C(C=C)C(C(CO)O)O)=O
4	C(C(C=C)C(CO)O)=O
4	C(C(C=C)C1(C(OC(C)C1)=O)O)=O
4	C(C(C=C)C1(C(OC(C1)=O)=O)O)=O
4	C(C(C=C)C(CC[CH]C(O)=O)O)=O
4	C(C(C=C)C(CCCC(O)=O)O)=O
4	C(C(C=C)C(C(C)O)O)=O
4	C(C(C=C)C(C(O)=O)O)=O
4	C(C(C=C)C(C)O)=O
4	C(C(C(O)=O)C=C)=O
4	C(C(C=C)C(CC(C)O)O)=O
4	C(C(C=C)C(CC(O)=O)O)=O
4	C(C(C=C)C(C(CO)=O)O)=O
4	C(C(C=C)C(C=O)(CO)O)=O
4	C(C(C=C)C(C=O)(C)O)=O
4	C(C(C=C)C(C(C)=O)O)=O
4	C(C(C=C)CO)=O
4	C(C(C=C)C(C(O)=O)(CO)O)=O
4	C(C(C=C)C(C(O)=O)(C)O)=O
4	C(C(C=CC)(C(C=O)O)O)(O)=O
4	C(C(C=CC)(CC=O)O)(O)=O
4	C(C(C=CC)(CC(C=O)=O)O)(O)=O
4	C(C(CC=C)(C(C=O)O)O)(O)=O
4	C(C(CC=O)(CC=C)O)(O)=O
4	C(C(CC(C=O)=O)(CC=C)O)(O)=O
4	C=CC(C(C(O)=O)=O)C(CO)O
4	C=CC(C(C(O)=O)=O)C(C(C)O)O
4	C(C(C(C=C)C(C(O)=O)=O)O)(O)=O
4	C=CC(C(C(O)=O)=O)C(C)O
4	C(C(C=C)C(C(O)=O)=O)(O)=O
4	C(C(C)(C(C=C)C(C(O)=O)=O)O)=O
4	C(C)(C(C(C=C)C(C(O)=O)=O)O)=O
4	C=CC(C(C(O)=O)=O)CO
4	C(C(C(CC(C(O)=O)=C)O)O)=O
4	C(CC(CC(C(O)=O)=C)O)=O
4	C=C(C(O)=O)CC(CC(C=O)=O)O
4	C(C(C(C(O)=O)=C)C(CO)O)=O
4	C(C(C(C(O)=O)=C)C(C(C)O)O)=O
4	C(C(C(C(O)=O)=C)C(C(O)=O)O)=O
4	C(C(C(C(O)=O)=C)C(C)O)=O
4	C(C(C(O)=O)C(C(O)=O)=C)=O
4	C(C(C(C(O)=O)=C)C(C=O)(C)O)=O
4	C(C(C(C(O)=O)=C)C(C(C)=O)O)=O
4	C(C(C(C(O)=O)=C)CO)=O
4	C(C(C(C=C(C(O)=O)C)O)O)=O
4	C(CC(C=C(C(O)=O)C)O)=O
4	C(C(CC(C=O)=O)O)=C(C(O)=O)C
4	C1(C(C=C(C(O1)=O)C)(CC=O)O)=O
4	C1(C(CC=O)(CC(C(O1)=O)=C)O)=O
4	C=C1C(OC(C(C1C(C)O)=O)=O)=O
4	C(C1C(C(OC(C1=C)=O)=O)=O)(O)=O
4	C=C1C(OC(C(C1CO)=O)=O)=O
4	C(C(C(C(CO)O)O)O)=O
4	C(CC(C(CO)O)O)=O
4	C(C(C(C)O)C(C(CO)O)O)=O
4	C(C(C=O)C(C(CO)O)O)(O)=O
4	C(C(C(C(C(CO)O)O)O)=O)=O
4	C(C(CC(C(CO)O)O)=O)=O
4	C(C(C(C(C(CO)O)O)O)=O)(O)=O
4	C(C(CC(C(CO)O)O)=O)(O)=O
4	C(C1(C(C(C(O1)=O)=O)CO)O)(C)=O
4	C(C1(CC(C(O1)=O)=O)O)(CCO)=O
4	C1(C(C)(O)OC(C(C1CO)=O)=O)=O
4	C(C(C(CO)O)O)=O
4	C1(C(C(C(C)O1)C(CO)O)=O)=O
4	C1(C(C(C(O1)=O)=O)C(CO)O)=O
4	C(C(C(CO)O)C[CH]C(O)=O)=O
4	C(C(CCC(O)=O)C(CO)O)=O
4	C(CC(CO)O)=O
4	C(C(C(CO)O)C(C)O)=O
4	C(C(C(C(CO)O)C(C)O)=O)(O)=O
4	C(C(C=O)C(CO)O)(O)=O
4	C(C(C(CO)O)C(C(O)=O)(C)O)=O
4	C(C(C(C(O)=O)=O)C(CO)O)(O)=O
4	C(C(C(C(CO)O)O)=O)=O
4	C(C(CC(CO)O)=O)=O
4	C(C(C(C(CO)O)O)=O)(O)=O
4	C(C(CC(CO)O)=O)(O)=O
4	C1(C(CC(C)O1)(C(C=O)O)O)=O
4	C1(CC(C(O1)=O)(C(C=O)O)O)=O
4	C(C(C(CC[CH]C(O)=O)O)O)=O
4	C(CCCC(C(C=O)O)O)(O)=O
4	C(C(C(C(C)O)O)O)=O
4	C(C(C(C=O)O)O)(O)=O
4	C(C(C(C)O)O)=O
4	C(C(C(CC(C)O)O)O)=O
4	C(C(CC(C)O)(C(C=O)O)O)(O)=O
4	C(CC(C(C=O)O)O)(O)=O
4	C(C(C)(CC(C(C=O)O)O)O)(O)=O
4	C(CC(C(O)=O)(C(C=O)O)O)(O)=O
4	C(C(CO)(C(C=O)O)O)=O
4	C(C(C)(C(C=O)O)O)=O
4	C(C(CO)(C(C=O)O)O)(O)=O
4	C(C(C)(C(C=O)O)O)(O)=O
4	C1(C(CC(C)O1)(CC=O)O)=O
4	C1(C(CC(C)O1)(CC(C=O)=O)O)=O
4	C1(C(C(C(C)O1)C(C(C)O)O)=O)=O
4	C(C(C1C(C(OC1C)=O)=O)O)(O)=O
4	C1(C(C(C(C)O1)C(C)O)=O)=O
4	C(C1C(C(OC1C)=O)=O)(O)=O
4	C(C(C)(C1C(C(OC1C)=O)=O)O)=O
4	C(C(C1C(C(OC1C)=O)=O)O)(C)=O
4	C1(C(C(CO)C(C)O1)=O)=O
4	C1(CC(C(O1)=O)(CC=O)O)=O
4	C1(CC(C(O1)=O)(CC(C=O)=O)O)=O
4	C1(C(C(C(O1)=O)=O)C(C(C)O)O)=O
4	C1(C(C(C(O1)=O)=O)C(C(O)=O)O)=O
4	C1(C(C(C(O1)=O)=O)C(C)O)=O
4	C1(C(C(O)=O)C(C(O1)=O)=O)=O
4	C1(C(C(C(O1)=O)=O)C(C=O)(C)O)=O
4	C1(C(C(C(O1)=O)=O)C(C(C)=O)O)=O
4	C1(C(C(C(O1)=O)=O)CO)=O
4	C(C(CO)C(C)(C[CH]C(O)=O)O)=O
4	C(C(CO)C(C)(CCC(O)=O)O)=O
4	C(C(CC[CH]C(O)=O)(CC=O)O)=O
4	C(CC(C(CC[CH]C(O)=O)=O)O)=O
4	[CH](C(O)=O)CC(C(C=O)=O)C(C)O
4	C(C(C(C=O)=O)C[CH]C(O)=O)(O)=O
4	[CH](C(O)=O)CC(C(C=O)=O)CO
4	C(CCCC(C=O)(CC=O)O)(O)=O
4	C(CCCC(C(CC=O)O)=O)(O)=O
4	C(CCC(C(C=O)=O)C(C)O)(O)=O
4	C(C(C(C=O)=O)CCC(O)=O)(O)=O
4	C(CCC(C(C=O)=O)CO)(O)=O
4	[CH](C(O)=O)CCC(CC(C=O)=O)O
4	C(C(C(C(C)O)O)C[CH]C(O)=O)=O
4	C(C(C(C=O)C[CH]C(O)=O)O)(O)=O
4	C(C(C)(C(C=O)C[CH]C(O)=O)O)=O
4	C(C(C[CH]C(O)=O)C(C(C)=O)O)=O
4	C(C(CO)C[CH]C(O)=O)=O
4	[CH](C(O)=O)CC(C(C(O)=O)=O)CO
4	C(CCCC(CC(C=O)=O)O)(O)=O
4	C(C(CCC(O)=O)C(C(C)O)O)=O
4	C(CCC(C=O)C(C(O)=O)O)(O)=O
4	C(CCC(C=O)C(C=O)(C)O)(O)=O
4	C(CCC(C=O)C(C(C)=O)O)(O)=O
4	C(C(CCC(O)=O)CO)=O
4	C(CCC(C(C(O)=O)=O)CO)(O)=O
4	C(CC(C(C)O)O)=O
4	C(C(C(C)O)C(C(C)O)O)=O
4	C(C(C=O)C(C(C)O)O)(O)=O
4	C(C(C(C(C(C)O)O)O)=O)=O
