ID	Type
C1C(C)(C(C(O)O1)O)O	1
C(C(C)=O)(CC(CC(CO)O)O)=O	1
C(C(C(C)=O)OC(C)=O)=O	1
C(CC(CC(CO)O)=O)(O)=O	1
C(CC1C(C=CO1)=O)=O	1
C(C(C(CC=CC=O)=O)O)=O	1
C(C(C(CO)O)=O)(C(CCO)O)=O	1
C1OC2COC(C=1)(C2O)O	1
C(CC(C=CC(O)=O)=O)=O	1
C(C1(CCC(C(C(C1)O)O)=O)O)=O	1
C(C(C=O)(CC(CC=O)O)O)(O)=O	1
C(C(CC(C=O)=O)O)=CC(CO)=O	1
C(C(CC(C(C)=O)=CC=O)O)=O	1
C1(COC(CO)(CC1O)O)=O	1
C(C)(C(CO)(CO)O)=O	1
C(C1CC(C(C1O)=O)O)=O	1
C(CC(C(CCO)=O)(CC=O)O)=O	1
C(C(C(CO)C(CCO)O)=O)(O)=O	1
C(CC1C(C(C(O)O1)=O)O)=O	1
C(C=CC=O)=O	1
C1(C(C(C)O)OC(C(C1)O)O)=O	1
C1(C(C(O)=O)OCCC(C1O)=O)=O	1
C(C(C=O)(C(C(C(O)=O)O)O)O)=O	1
C(CC(C(C(C(CO)O)O)O)=O)=O	1
C(CC(C=O)(C(C=O)(C)O)O)(C)=O	1
C(C(CO)(C(CO)O)O)=O	1
C(C(C(C(C(CO)=C)=O)O)O)=O	1
C(C(C(C=O)C(C=O)(C)O)O)(C)=O	1
C(CC1(C=CC(C(O)OC1)O)O)=O	1
C(CO)(CC(OCC(O)=O)O)=O	1
C(C(C(C(C=O)O)=C)O)=O	1
C(C(C)(C(C(C)=O)C(C=O)=O)O)=O	1
C(CC(CC(CO)O)(CC=O)O)=O	1
C(C(C=O)(C(CO)(C)O)O)=O	1
C(C1(C(CC(C1O)O)=O)O)=O	1
C(C(C(C(C)=O)(C=CC=O)O)O)=O	1
C(CC1CC(CC(CO)(O)O1)=O)=O	1
C(C(CO)O)(C(CO)CO)=O	1
C(C)(C(C(CC(C(C)=O)O)O)O)=O	1
C1(CC(OCC(C1)=O)=O)=O	1
C(C(CC(CO)(C(C=O)O)O)O)=O	1
C1CC(CO)(C(C(O)O1)(CO)O)O	1
C1OC(C(C=1)=O)C(CO)O	1
C1(C2COC(CO2)(C1)O)=O	1
C=CC=O	1
C(C1(C(C(O)OCC1)O)O)=O	1
C(C1C(C(CO)(CC1O)O)=O)=O	1
C(C1CCC(CO)(O1)O)(O)=O	1
C(C(C=O)(C(C=O)=CCO)O)=O	1
C(C(C(C)=O)(C(CC(C)=O)O)O)=O	1
C(C(CC(C(CO)=O)=O)O)=CC=O	1
C(C(C)(CCC(CO)=O)O)=O	1
C(CC(CC(C)=O)O)(C(C=O)O)=O	1
C(C(CO)(C(C(CO)=O)CO)O)=O	1
C(C(C)(C(C(CCO)O)O)O)(O)=O	1
